indexSequence,HydrophilicityZ1,HydrophilicityZ2,HydrophilicityZ3,HydrophilicityZ4,HydrophilicityZ5,HydrophobicZ1,HydrophobicZ2,HydrophobicZ3,HydrophobicZ4,HydrophobicZ5,HydrophobicityZ1,HydrophobicityZ2,HydrophobicityZ3,HydrophobicityZ4,HydrophobicityZ5
CHR-Sequence-316,0.0,6.61478599222,92.6070038911,0.778210116732,0.0,0.0,5.83657587549,92.6070038911,0.778210116732,0.778210116732,0.389105058366,2.72373540856,96.4980544747,0.0,0.389105058366
CHR-Sequence-317,4.66926070039,19.4552529183,75.8754863813,0.0,0.0,3.11284046693,15.5642023346,80.9338521401,0.389105058366,0.0,1.1673151751,18.6770428016,79.766536965,0.389105058366,0.0
CHR-Sequence-318,4.28015564202,28.0155642023,67.7042801556,0.0,0.0,6.61478599222,26.0700389105,66.5369649805,0.778210116732,0.0,1.94552529183,19.4552529183,77.8210116732,0.389105058366,0.389105058366
CHR-Sequence-319,15.953307393,33.8521400778,50.1945525292,0.0,0.0,16.3424124514,28.4046692607,55.2529182879,0.0,0.0,10.5058365759,26.8482490272,61.8677042802,0.778210116732,0.0
CHR-Sequence-320,12.4513618677,34.6303501946,52.9182879377,0.0,0.0,13.6186770428,26.8482490272,59.53307393,0.0,0.0,6.22568093385,27.2373540856,66.1478599222,0.0,0.389105058366
CHR-Sequence-321,17.5097276265,33.8521400778,48.6381322957,0.0,0.0,18.6770428016,28.0155642023,52.9182879377,0.0,0.389105058366,12.0622568093,25.2918287938,62.2568093385,0.389105058366,0.0
CHR-Sequence-322,15.1750972763,34.6303501946,50.1945525292,0.0,0.0,12.8404669261,28.0155642023,59.1439688716,0.0,0.0,3.11284046693,30.3501945525,66.5369649805,0.0,0.0
CHR-Sequence-323,25.2918287938,32.6848249027,42.0233463035,0.0,0.0,29.1828793774,28.4046692607,41.6342412451,0.389105058366,0.389105058366,16.3424124514,35.7976653696,46.6926070039,0.778210116732,0.389105058366
CHR-Sequence-324,24.513618677,35.4085603113,40.0778210117,0.0,0.0,25.2918287938,35.4085603113,38.9105058366,0.389105058366,0.0,16.7315175097,37.7431906615,44.3579766537,0.778210116732,0.389105058366
CHR-Sequence-325,14.3968871595,30.7392996109,54.4747081712,0.0,0.389105058366,12.0622568093,26.8482490272,60.3112840467,0.389105058366,0.389105058366,3.50194552529,23.3463035019,72.7626459144,0.0,0.389105058366
CHR-Sequence-326,16.7315175097,30.3501945525,52.140077821,0.778210116732,0.0,15.5642023346,26.4591439689,57.1984435798,0.778210116732,0.0,6.22568093385,24.513618677,68.8715953307,0.389105058366,0.0
CHR-Sequence-327,2.72373540856,23.7354085603,73.5408560311,0.0,0.0,4.66926070039,17.1206225681,77.8210116732,0.389105058366,0.0,1.55642023346,22.9571984436,74.7081712062,0.778210116732,0.0
CHR-Sequence-328,16.7315175097,29.1828793774,54.0856031128,0.0,0.0,20.6225680934,33.8521400778,45.5252918288,0.0,0.0,17.1206225681,34.2412451362,48.2490272374,0.389105058366,0.0
CHR-Sequence-329,22.9571984436,31.906614786,44.7470817121,0.389105058366,0.0,19.8443579767,24.513618677,55.6420233463,0.0,0.0,8.94941634241,26.4591439689,64.2023346304,0.389105058366,0.0
CHR-Sequence-332,22.5680933852,29.9610894942,47.4708171206,0.0,0.0,18.6770428016,27.626459144,53.6964980545,0.0,0.0,7.39299610895,25.6809338521,65.7587548638,0.389105058366,0.778210116732
CHR-Sequence-333,14.0077821012,37.7431906615,47.859922179,0.0,0.389105058366,12.0622568093,28.4046692607,59.53307393,0.0,0.0,5.05836575875,24.9027237354,69.6498054475,0.0,0.389105058366
CHR-Sequence-335,5.05836575875,18.6770428016,75.8754863813,0.389105058366,0.0,4.66926070039,17.8988326848,77.4319066148,0.0,0.0,2.33463035019,10.1167315175,87.1595330739,0.389105058366,0.0
CHR-Sequence-336,23.7354085603,32.2957198444,43.9688715953,0.0,0.0,26.4591439689,33.4630350195,39.6887159533,0.389105058366,0.0,18.2879377432,34.6303501946,46.3035019455,0.389105058366,0.389105058366
CHR-Sequence-339,21.7898832685,33.8521400778,43.9688715953,0.389105058366,0.0,28.4046692607,28.0155642023,42.8015564202,0.778210116732,0.0,17.5097276265,35.7976653696,45.9143968872,0.389105058366,0.389105058366
CHR-Sequence-341,18.2879377432,31.1284046693,50.5836575875,0.0,0.0,13.2295719844,22.5680933852,62.6459143969,1.1673151751,0.389105058366,3.11284046693,19.0661478599,77.0428015564,0.778210116732,0.0
CHR-Sequence-342,5.05836575875,26.0700389105,68.8715953307,0.0,0.0,5.83657587549,17.1206225681,75.8754863813,0.778210116732,0.389105058366,1.55642023346,8.17120622568,90.2723735409,0.0,0.0
CHR-Sequence-343,20.6225680934,33.4630350195,45.9143968872,0.0,0.0,12.8404669261,29.5719844358,57.1984435798,0.389105058366,0.0,5.44747081712,20.6225680934,73.5408560311,0.389105058366,0.0
CHR-Sequence-344,19.8443579767,33.8521400778,46.3035019455,0.0,0.0,18.2879377432,31.906614786,49.4163424125,0.389105058366,0.0,10.5058365759,31.906614786,57.5875486381,0.0,0.0
CHR-Sequence-346,4.66926070039,31.5175097276,63.813229572,0.0,0.0,3.50194552529,20.6225680934,74.7081712062,0.778210116732,0.389105058366,0.778210116732,17.1206225681,81.7120622568,0.389105058366,0.0
CHR-Sequence-349,13.6186770428,33.4630350195,52.5291828794,0.0,0.389105058366,11.673151751,29.5719844358,58.7548638132,0.0,0.0,6.61478599222,23.7354085603,69.2607003891,0.389105058366,0.0
CHR-Sequence-350,22.1789883268,33.0739299611,44.7470817121,0.0,0.0,18.2879377432,32.6848249027,48.2490272374,0.389105058366,0.389105058366,8.17120622568,28.7937743191,62.6459143969,0.389105058366,0.0
CHR-Sequence-351,6.61478599222,31.906614786,61.4785992218,0.0,0.0,7.00389105058,22.5680933852,70.0389105058,0.0,0.389105058366,1.1673151751,16.3424124514,82.1011673152,0.389105058366,0.0
CHR-Sequence-352,22.1789883268,35.7976653696,42.0233463035,0.0,0.0,22.1789883268,27.2373540856,50.1945525292,0.0,0.389105058366,9.33852140078,29.9610894942,60.3112840467,0.0,0.389105058366
CHR-Sequence-356,13.6186770428,27.626459144,57.9766536965,0.778210116732,0.0,10.1167315175,21.7898832685,68.093385214,0.0,0.0,3.11284046693,16.7315175097,80.1556420233,0.0,0.0
CHR-Sequence-357,16.3424124514,33.8521400778,49.8054474708,0.0,0.0,19.4552529183,26.8482490272,53.3073929961,0.389105058366,0.0,6.22568093385,31.906614786,61.0894941634,0.778210116732,0.0
CHR-Sequence-358,18.6770428016,28.7937743191,52.140077821,0.0,0.389105058366,17.5097276265,24.513618677,57.1984435798,0.389105058366,0.389105058366,8.56031128405,28.0155642023,62.6459143969,0.778210116732,0.0
CHR-Sequence-359,18.6770428016,32.2957198444,49.0272373541,0.0,0.0,17.1206225681,27.2373540856,54.0856031128,1.1673151751,0.389105058366,7.00389105058,29.9610894942,62.6459143969,0.389105058366,0.0
CHR-Sequence-360,6.22568093385,29.1828793774,64.5914396887,0.0,0.0,7.78210116732,22.5680933852,68.4824902724,0.778210116732,0.389105058366,5.83657587549,25.6809338521,68.093385214,0.0,0.389105058366
CHR-Sequence-364,18.2879377432,31.5175097276,50.1945525292,0.0,0.0,15.953307393,24.513618677,59.53307393,0.0,0.0,5.83657587549,23.3463035019,70.4280155642,0.0,0.389105058366
CHR-Sequence-365,5.44747081712,24.513618677,70.0389105058,0.0,0.0,2.72373540856,19.0661478599,77.0428015564,1.1673151751,0.0,0.389105058366,8.56031128405,91.0505836576,0.0,0.0
CHR-Sequence-367,30.7392996109,34.6303501946,34.6303501946,0.0,0.0,29.1828793774,29.9610894942,40.46692607,0.389105058366,0.0,18.2879377432,32.6848249027,47.859922179,1.1673151751,0.0
CHR-Sequence-368,4.66926070039,21.7898832685,73.5408560311,0.0,0.0,5.05836575875,21.4007782101,73.5408560311,0.0,0.0,7.39299610895,26.4591439689,66.1478599222,0.0,0.0
CHR-Sequence-369,7.78210116732,33.0739299611,59.1439688716,0.0,0.0,8.94941634241,22.1789883268,68.093385214,0.778210116732,0.0,3.89105058366,13.6186770428,81.3229571984,1.1673151751,0.0
CHR-Sequence-370,29.1828793774,40.46692607,30.3501945525,0.0,0.0,27.626459144,24.513618677,47.4708171206,0.389105058366,0.0,7.78210116732,28.0155642023,64.2023346304,0.0,0.0
CHR-Sequence-372,23.7354085603,33.8521400778,42.4124513619,0.0,0.0,12.0622568093,28.7937743191,58.3657587549,0.778210116732,0.0,10.5058365759,26.0700389105,62.6459143969,0.0,0.778210116732
CHR-Sequence-373,11.673151751,25.2918287938,63.0350194553,0.0,0.0,7.39299610895,21.0116731518,71.2062256809,0.0,0.389105058366,1.55642023346,13.6186770428,84.046692607,0.389105058366,0.389105058366
CHR-Sequence-374,22.9571984436,38.1322957198,38.9105058366,0.0,0.0,19.0661478599,33.0739299611,47.4708171206,0.389105058366,0.0,12.0622568093,27.626459144,60.3112840467,0.0,0.0
CHR-Sequence-375,14.0077821012,31.906614786,54.0856031128,0.0,0.0,17.8988326848,25.2918287938,56.0311284047,0.778210116732,0.0,11.673151751,29.5719844358,58.3657587549,0.389105058366,0.0
CHR-Sequence-376,20.233463035,35.7976653696,43.9688715953,0.0,0.0,21.0116731518,31.1284046693,47.859922179,0.0,0.0,8.17120622568,31.1284046693,60.3112840467,0.389105058366,0.0
CHR-Sequence-378,17.8988326848,41.2451361868,40.8560311284,0.0,0.0,22.5680933852,29.5719844358,47.4708171206,0.389105058366,0.0,10.8949416342,29.1828793774,59.9221789883,0.0,0.0
CHR-Sequence-379,21.7898832685,36.5758754864,41.6342412451,0.0,0.0,23.3463035019,31.5175097276,45.1361867704,0.0,0.0,11.673151751,32.6848249027,55.2529182879,0.389105058366,0.0
CHR-Sequence-380,18.2879377432,31.5175097276,49.8054474708,0.0,0.389105058366,14.3968871595,29.9610894942,54.4747081712,1.1673151751,0.0,8.94941634241,29.5719844358,61.4785992218,0.0,0.0
CHR-Sequence-381,17.8988326848,33.8521400778,48.2490272374,0.0,0.0,14.3968871595,30.3501945525,54.0856031128,0.778210116732,0.389105058366,8.94941634241,28.0155642023,62.6459143969,0.389105058366,0.0
CHR-Sequence-382,29.5719844358,36.9649805447,33.4630350195,0.0,0.0,29.5719844358,29.1828793774,40.46692607,0.389105058366,0.389105058366,19.4552529183,26.0700389105,53.6964980545,0.389105058366,0.389105058366
CHR-Sequence-385,10.8949416342,31.1284046693,57.9766536965,0.0,0.0,6.22568093385,22.5680933852,69.6498054475,1.55642023346,0.0,0.778210116732,18.2879377432,80.1556420233,0.389105058366,0.389105058366
CHR-Sequence-387,17.1206225681,37.3540856031,45.5252918288,0.0,0.0,14.7859922179,27.626459144,56.8093385214,0.778210116732,0.0,7.78210116732,25.6809338521,66.1478599222,0.389105058366,0.0
CHR-Sequence-388,3.11284046693,17.5097276265,79.3774319066,0.0,0.0,1.55642023346,9.72762645914,88.326848249,0.389105058366,0.0,0.0,3.89105058366,96.1089494163,0.0,0.0
CHR-Sequence-389,23.3463035019,38.1322957198,38.5214007782,0.0,0.0,20.233463035,30.3501945525,48.6381322957,0.778210116732,0.0,9.33852140078,24.513618677,66.1478599222,0.0,0.0
CHR-Sequence-396,12.4513618677,29.5719844358,57.9766536965,0.0,0.0,8.17120622568,27.626459144,63.813229572,0.389105058366,0.0,6.22568093385,21.0116731518,71.9844357977,0.389105058366,0.389105058366
CHR-Sequence-397,14.7859922179,34.2412451362,50.9727626459,0.0,0.0,12.8404669261,26.4591439689,60.3112840467,0.389105058366,0.0,6.61478599222,23.7354085603,68.8715953307,0.778210116732,0.0
CHR-Sequence-400,9.72762645914,28.7937743191,61.4785992218,0.0,0.0,9.72762645914,26.8482490272,62.6459143969,0.778210116732,0.0,5.44747081712,25.6809338521,68.093385214,0.389105058366,0.389105058366
CHR-Sequence-401,13.2295719844,33.0739299611,53.3073929961,0.389105058366,0.0,15.5642023346,30.3501945525,54.0856031128,0.0,0.0,6.61478599222,27.2373540856,65.3696498054,0.778210116732,0.0
CHR-Sequence-402,10.1167315175,32.2957198444,57.5875486381,0.0,0.0,11.2840466926,24.1245136187,63.813229572,0.778210116732,0.0,6.61478599222,23.3463035019,69.2607003891,0.778210116732,0.0
CHR-Sequence-405,28.7937743191,37.3540856031,33.8521400778,0.0,0.0,25.6809338521,32.2957198444,41.6342412451,0.389105058366,0.0,13.2295719844,31.5175097276,54.8638132296,0.0,0.389105058366
CHR-Sequence-406,11.673151751,31.1284046693,57.1984435798,0.0,0.0,11.2840466926,27.2373540856,60.3112840467,1.1673151751,0.0,5.83657587549,26.0700389105,66.9260700389,0.778210116732,0.389105058366
CHR-Sequence-407,13.6186770428,35.7976653696,50.5836575875,0.0,0.0,16.7315175097,31.906614786,50.9727626459,0.0,0.389105058366,9.33852140078,32.2957198444,57.9766536965,0.389105058366,0.0
CHR-Sequence-409,16.3424124514,33.0739299611,50.5836575875,0.0,0.0,15.5642023346,31.5175097276,52.5291828794,0.389105058366,0.0,10.8949416342,29.9610894942,58.7548638132,0.0,0.389105058366
CHR-Sequence-411,19.0661478599,34.6303501946,45.9143968872,0.389105058366,0.0,15.1750972763,29.9610894942,54.4747081712,0.389105058366,0.0,8.94941634241,25.2918287938,65.3696498054,0.389105058366,0.0
CHR-Sequence-412,19.4552529183,31.1284046693,49.4163424125,0.0,0.0,21.7898832685,29.9610894942,48.2490272374,0.0,0.0,20.233463035,26.8482490272,52.9182879377,0.0,0.0
CHR-Sequence-416,18.6770428016,33.0739299611,48.2490272374,0.0,0.0,26.4591439689,28.4046692607,45.1361867704,0.0,0.0,19.0661478599,34.2412451362,46.3035019455,0.389105058366,0.0
CHR-Sequence-419,20.233463035,39.2996108949,40.0778210117,0.389105058366,0.0,19.4552529183,29.9610894942,50.5836575875,0.0,0.0,11.2840466926,27.626459144,60.7003891051,0.389105058366,0.0
CHR-Sequence-420,18.6770428016,31.5175097276,49.8054474708,0.0,0.0,17.8988326848,24.1245136187,57.5875486381,0.389105058366,0.0,8.94941634241,29.9610894942,60.7003891051,0.389105058366,0.0
CHR-Sequence-430,3.89105058366,22.9571984436,73.1517509728,0.0,0.0,3.89105058366,22.9571984436,72.373540856,0.778210116732,0.0,3.11284046693,26.8482490272,68.4824902724,0.778210116732,0.778210116732
CHR-Sequence-431,11.673151751,31.906614786,56.0311284047,0.389105058366,0.0,12.4513618677,21.4007782101,65.3696498054,0.778210116732,0.0,3.89105058366,23.3463035019,72.373540856,0.389105058366,0.0
CHR-Sequence-433,18.6770428016,35.4085603113,45.9143968872,0.0,0.0,17.8988326848,28.4046692607,53.3073929961,0.0,0.389105058366,8.94941634241,22.1789883268,68.093385214,0.778210116732,0.0
CHR-Sequence-435,27.2373540856,32.6848249027,40.0778210117,0.0,0.0,23.7354085603,32.2957198444,43.1906614786,0.778210116732,0.0,17.5097276265,32.2957198444,49.4163424125,0.389105058366,0.389105058366
CHR-Sequence-436,17.8988326848,40.0778210117,42.0233463035,0.0,0.0,15.953307393,33.8521400778,49.8054474708,0.389105058366,0.0,3.89105058366,30.7392996109,64.5914396887,0.778210116732,0.0
CHR-Sequence-437,20.6225680934,39.2996108949,40.0778210117,0.0,0.0,19.0661478599,28.4046692607,52.140077821,0.389105058366,0.0,4.66926070039,28.0155642023,66.9260700389,0.0,0.389105058366
CHR-Sequence-438,21.4007782101,31.906614786,46.6926070039,0.0,0.0,17.1206225681,32.6848249027,49.8054474708,0.389105058366,0.0,7.00389105058,31.5175097276,61.4785992218,0.0,0.0
CHR-Sequence-439,8.94941634241,28.4046692607,62.6459143969,0.0,0.0,9.33852140078,20.6225680934,67.7042801556,1.55642023346,0.778210116732,1.55642023346,15.5642023346,82.8793774319,0.0,0.0
CHR-Sequence-444,6.22568093385,23.7354085603,69.2607003891,0.778210116732,0.0,3.50194552529,22.1789883268,73.1517509728,0.778210116732,0.389105058366,1.94552529183,13.6186770428,83.6575875486,0.778210116732,0.0
CHR-Sequence-445,19.0661478599,35.0194552529,45.9143968872,0.0,0.0,18.6770428016,29.1828793774,51.3618677043,0.778210116732,0.0,7.78210116732,24.9027237354,66.5369649805,0.389105058366,0.389105058366
CHR-Sequence-446,5.83657587549,32.2957198444,61.4785992218,0.389105058366,0.0,6.61478599222,27.2373540856,65.3696498054,0.389105058366,0.389105058366,2.72373540856,19.4552529183,77.0428015564,0.778210116732,0.0
CHR-Sequence-447,17.8988326848,31.1284046693,50.9727626459,0.0,0.0,16.3424124514,24.1245136187,59.53307393,0.0,0.0,8.94941634241,25.2918287938,65.3696498054,0.389105058366,0.0
CHR-Sequence-448,22.1789883268,32.2957198444,45.5252918288,0.0,0.0,27.626459144,28.0155642023,43.9688715953,0.389105058366,0.0,18.2879377432,33.8521400778,47.4708171206,0.389105058366,0.0
CHR-Sequence-449,21.0116731518,34.2412451362,44.3579766537,0.0,0.389105058366,26.8482490272,26.0700389105,46.6926070039,0.389105058366,0.0,17.5097276265,35.4085603113,47.0817120623,0.0,0.0
CHR-Sequence-450,21.4007782101,35.4085603113,42.8015564202,0.389105058366,0.0,22.9571984436,27.2373540856,49.4163424125,0.0,0.389105058366,14.3968871595,29.9610894942,55.6420233463,0.0,0.0
CHR-Sequence-451,19.0661478599,32.6848249027,47.859922179,0.389105058366,0.0,16.7315175097,23.3463035019,59.1439688716,0.389105058366,0.389105058366,4.66926070039,23.7354085603,71.2062256809,0.389105058366,0.0
CHR-Sequence-455,17.5097276265,32.2957198444,50.1945525292,0.0,0.0,15.1750972763,28.7937743191,55.2529182879,0.389105058366,0.389105058366,6.22568093385,20.233463035,72.7626459144,0.778210116732,0.0
CHR-Sequence-456,0.0,4.28015564202,95.719844358,0.0,0.0,0.389105058366,7.39299610895,90.2723735409,0.389105058366,1.55642023346,0.778210116732,7.00389105058,92.2178988327,0.0,0.0
CHR-Sequence-457,22.9571984436,29.5719844358,47.4708171206,0.0,0.0,19.4552529183,25.2918287938,55.2529182879,0.0,0.0,5.83657587549,26.0700389105,68.093385214,0.0,0.0
CHR-Sequence-460,1.94552529183,15.5642023346,82.4902723735,0.0,0.0,2.72373540856,11.2840466926,85.2140077821,0.0,0.778210116732,0.0,4.28015564202,94.9416342412,0.389105058366,0.389105058366
CHR-Sequence-461,4.28015564202,27.2373540856,68.093385214,0.389105058366,0.0,3.11284046693,17.5097276265,78.2101167315,0.778210116732,0.389105058366,0.0,9.72762645914,90.2723735409,0.0,0.0
CHR-Sequence-462,13.6186770428,35.0194552529,51.3618677043,0.0,0.0,9.33852140078,23.7354085603,66.1478599222,0.389105058366,0.389105058366,5.44747081712,21.7898832685,72.7626459144,0.0,0.0
CHR-Sequence-464,29.1828793774,32.6848249027,38.1322957198,0.0,0.0,20.6225680934,29.9610894942,49.0272373541,0.389105058366,0.0,6.61478599222,27.626459144,64.9805447471,0.0,0.778210116732
CHR-Sequence-465,13.6186770428,32.6848249027,53.6964980545,0.0,0.0,15.5642023346,26.8482490272,56.420233463,0.778210116732,0.389105058366,8.94941634241,24.513618677,66.1478599222,0.389105058366,0.0
CHR-Sequence-466,17.1206225681,29.5719844358,53.3073929961,0.0,0.0,15.953307393,26.4591439689,57.1984435798,0.389105058366,0.0,7.39299610895,26.0700389105,66.1478599222,0.389105058366,0.0
CHR-Sequence-468,5.44747081712,21.0116731518,73.1517509728,0.389105058366,0.0,3.11284046693,16.7315175097,79.3774319066,0.778210116732,0.0,1.1673151751,7.78210116732,90.2723735409,0.778210116732,0.0
CHR-Sequence-473,24.513618677,36.9649805447,38.5214007782,0.0,0.0,22.1789883268,31.906614786,45.9143968872,0.0,0.0,10.5058365759,27.626459144,61.8677042802,0.0,0.0
CHR-Sequence-474,6.22568093385,33.4630350195,60.3112840467,0.0,0.0,4.66926070039,22.1789883268,71.9844357977,0.778210116732,0.389105058366,0.778210116732,15.5642023346,83.2684824903,0.389105058366,0.0
CHR-Sequence-475,21.4007782101,35.4085603113,43.1906614786,0.0,0.0,15.1750972763,26.0700389105,57.9766536965,0.778210116732,0.0,7.39299610895,22.9571984436,69.6498054475,0.0,0.0
CHR-Sequence-476,12.8404669261,37.3540856031,49.8054474708,0.0,0.0,11.2840466926,32.6848249027,56.0311284047,0.0,0.0,6.22568093385,25.2918287938,68.4824902724,0.0,0.0
CHR-Sequence-477,2.72373540856,21.0116731518,76.2645914397,0.0,0.0,0.778210116732,15.5642023346,82.4902723735,0.778210116732,0.389105058366,0.389105058366,6.22568093385,92.9961089494,0.0,0.389105058366
CHR-Sequence-478,1.55642023346,14.7859922179,83.6575875486,0.0,0.0,0.778210116732,13.6186770428,85.2140077821,0.0,0.389105058366,0.389105058366,9.33852140078,90.2723735409,0.0,0.0
CHR-Sequence-480,10.5058365759,29.5719844358,59.9221789883,0.0,0.0,10.5058365759,22.1789883268,66.1478599222,1.1673151751,0.0,2.33463035019,23.7354085603,73.5408560311,0.389105058366,0.0
CHR-Sequence-481,16.7315175097,29.5719844358,53.6964980545,0.0,0.0,15.5642023346,27.2373540856,57.1984435798,0.0,0.0,8.56031128405,28.7937743191,61.4785992218,0.778210116732,0.389105058366
CHR-Sequence-482,1.94552529183,14.0077821012,83.6575875486,0.0,0.389105058366,1.55642023346,12.4513618677,84.8249027237,0.778210116732,0.389105058366,1.94552529183,12.8404669261,85.2140077821,0.0,0.0
CHR-Sequence-483,0.389105058366,10.1167315175,88.7159533074,0.389105058366,0.389105058366,0.778210116732,7.78210116732,90.6614785992,0.778210116732,0.0,0.0,5.44747081712,93.7743190661,0.778210116732,0.0
CHR-Sequence-484,32.2957198444,33.4630350195,34.2412451362,0.0,0.0,28.0155642023,34.2412451362,36.5758754864,0.778210116732,0.389105058366,13.2295719844,32.2957198444,53.6964980545,0.778210116732,0.0
CHR-Sequence-485,31.1284046693,36.186770428,32.6848249027,0.0,0.0,27.626459144,29.5719844358,41.6342412451,1.1673151751,0.0,11.2840466926,34.2412451362,54.4747081712,0.0,0.0
CHR-Sequence-486,30.7392996109,33.0739299611,36.186770428,0.0,0.0,26.4591439689,27.2373540856,45.9143968872,0.389105058366,0.0,16.3424124514,36.9649805447,45.5252918288,0.778210116732,0.389105058366
CHR-Sequence-490,31.1284046693,32.6848249027,35.7976653696,0.0,0.389105058366,28.7937743191,31.1284046693,39.6887159533,0.0,0.389105058366,12.4513618677,31.906614786,55.2529182879,0.389105058366,0.0
CHR-Sequence-491,32.6848249027,32.6848249027,34.2412451362,0.389105058366,0.0,31.1284046693,26.8482490272,40.0778210117,1.55642023346,0.389105058366,14.0077821012,34.2412451362,50.5836575875,0.389105058366,0.778210116732
CHR-Sequence-492,30.7392996109,28.7937743191,40.46692607,0.0,0.0,29.1828793774,28.4046692607,42.0233463035,0.389105058366,0.0,13.2295719844,34.6303501946,52.140077821,0.0,0.0
CHR-Sequence-493,17.1206225681,36.9649805447,45.9143968872,0.0,0.0,16.7315175097,26.8482490272,56.0311284047,0.389105058366,0.0,6.22568093385,26.0700389105,67.7042801556,0.0,0.0
CHR-Sequence-494,7.78210116732,23.3463035019,68.4824902724,0.0,0.389105058366,6.22568093385,23.7354085603,68.8715953307,0.778210116732,0.389105058366,0.778210116732,18.6770428016,80.1556420233,0.389105058366,0.0
CHR-Sequence-495,17.5097276265,32.2957198444,50.1945525292,0.0,0.0,16.7315175097,30.3501945525,52.5291828794,0.0,0.389105058366,11.673151751,29.9610894942,58.3657587549,0.0,0.0
CHR-Sequence-496,19.8443579767,31.1284046693,49.0272373541,0.0,0.0,18.2879377432,29.9610894942,51.7509727626,0.0,0.0,13.6186770428,29.5719844358,56.0311284047,0.389105058366,0.389105058366
CHR-Sequence-497,11.673151751,30.3501945525,57.5875486381,0.389105058366,0.0,6.61478599222,26.0700389105,66.5369649805,0.778210116732,0.0,3.11284046693,18.6770428016,77.8210116732,0.389105058366,0.0
CHR-Sequence-498,6.22568093385,21.0116731518,72.7626459144,0.0,0.0,5.83657587549,17.8988326848,75.486381323,0.778210116732,0.0,0.389105058366,12.8404669261,86.3813229572,0.0,0.389105058366
CHR-Sequence-500,14.0077821012,31.906614786,54.0856031128,0.0,0.0,12.4513618677,29.5719844358,56.8093385214,0.389105058366,0.778210116732,5.05836575875,27.626459144,66.5369649805,0.389105058366,0.389105058366
CHR-Sequence-501,12.8404669261,35.0194552529,51.7509727626,0.0,0.389105058366,10.5058365759,27.2373540856,61.8677042802,0.389105058366,0.0,5.83657587549,23.7354085603,70.4280155642,0.0,0.0
CHR-Sequence-503,31.1284046693,35.7976653696,32.6848249027,0.389105058366,0.0,26.8482490272,33.0739299611,38.5214007782,1.1673151751,0.389105058366,13.6186770428,35.7976653696,49.4163424125,0.778210116732,0.389105058366
CHR-Sequence-507,31.5175097276,34.2412451362,34.2412451362,0.0,0.0,27.626459144,26.4591439689,44.7470817121,0.778210116732,0.389105058366,15.1750972763,32.6848249027,51.3618677043,0.389105058366,0.389105058366
CHR-Sequence-508,24.513618677,37.7431906615,37.7431906615,0.0,0.0,26.4591439689,29.5719844358,43.579766537,0.389105058366,0.0,14.3968871595,35.0194552529,50.1945525292,0.389105058366,0.0
CHR-Sequence-510,6.22568093385,33.8521400778,59.53307393,0.389105058366,0.0,5.05836575875,25.6809338521,68.093385214,0.778210116732,0.389105058366,3.89105058366,21.7898832685,73.5408560311,0.778210116732,0.0
CHR-Sequence-513,6.61478599222,22.9571984436,70.4280155642,0.0,0.0,4.28015564202,15.1750972763,80.5447470817,0.0,0.0,0.778210116732,10.5058365759,88.7159533074,0.0,0.0
CHR-Sequence-515,0.389105058366,13.2295719844,86.3813229572,0.0,0.0,0.389105058366,7.39299610895,91.439688716,0.778210116732,0.0,0.0,2.33463035019,96.1089494163,1.1673151751,0.389105058366
CHR-Sequence-517,25.2918287938,36.9649805447,37.7431906615,0.0,0.0,21.7898832685,30.3501945525,47.0817120623,0.778210116732,0.0,17.1206225681,31.1284046693,50.5836575875,1.1673151751,0.0
CHR-Sequence-519,9.33852140078,28.7937743191,61.8677042802,0.0,0.0,8.94941634241,25.2918287938,64.9805447471,0.389105058366,0.389105058366,2.72373540856,25.2918287938,71.5953307393,0.0,0.389105058366
CHR-Sequence-520,7.39299610895,32.6848249027,59.53307393,0.389105058366,0.0,8.56031128405,24.513618677,66.5369649805,0.389105058366,0.0,4.28015564202,23.7354085603,71.9844357977,0.0,0.0
CHR-Sequence-521,24.1245136187,33.8521400778,42.0233463035,0.0,0.0,26.4591439689,30.3501945525,42.4124513619,0.778210116732,0.0,19.8443579767,32.6848249027,46.3035019455,0.389105058366,0.778210116732
CHR-Sequence-522,17.1206225681,31.5175097276,51.3618677043,0.0,0.0,12.4513618677,29.1828793774,56.0311284047,1.94552529183,0.389105058366,6.61478599222,29.5719844358,63.4241245136,0.389105058366,0.0
CHR-Sequence-523,23.3463035019,35.4085603113,41.2451361868,0.0,0.0,21.4007782101,31.1284046693,46.6926070039,0.389105058366,0.389105058366,9.72762645914,32.2957198444,57.9766536965,0.0,0.0
CHR-Sequence-524,8.17120622568,31.906614786,59.9221789883,0.0,0.0,8.94941634241,21.4007782101,69.6498054475,0.0,0.0,1.94552529183,21.7898832685,76.2645914397,0.0,0.0
CHR-Sequence-525,22.5680933852,31.5175097276,45.9143968872,0.0,0.0,20.6225680934,29.9610894942,49.4163424125,0.0,0.0,15.5642023346,29.5719844358,54.8638132296,0.0,0.0
CHR-Sequence-527,16.3424124514,33.4630350195,49.8054474708,0.389105058366,0.0,12.4513618677,30.7392996109,56.420233463,0.389105058366,0.0,3.89105058366,27.626459144,68.093385214,0.389105058366,0.0
CHR-Sequence-534,19.0661478599,34.2412451362,46.6926070039,0.0,0.0,16.3424124514,29.9610894942,53.6964980545,0.0,0.0,5.44747081712,26.8482490272,67.7042801556,0.0,0.0
